CANMOREID,NMRSNAME,SITETYPE,COUNTY,GRIDREF,XCOORD,YCOORD,URL,det_class
372504,ACHLIAN - SITE 27,SHIELING (PERIOD UNKNOWN),ARGYLL,NN 13458 22041,213458.0,722041.0,https://canmore.org.uk/site/372504/,shieling
364608,COILLE MHOR,CLEARANCE CAIRN(S) (MEDIEVAL) - (18TH CENTURY)(POSSIBLE),ARGYLL,NR 82927 92036,182927.0,692036.0,https://canmore.org.uk/site/364608/,cairn
364611,BARR AN FHITHICH,SHIELING HUT(S) (MEDIEVAL) - (18TH CENTURY)(POSSIBLE),ARGYLL,NR 83409 92522,183409.0,692522.0,https://canmore.org.uk/site/364611/,shieling
364615,CREAG AN FHITHICH,SHIELING HUT (POST MEDIEVAL),ARGYLL,NR 84888 98987,184888.0,698987.0,https://canmore.org.uk/site/364615/,shieling
364616,CREAG AN FHITHICH,SHIELING HUT(S) (MEDIEVAL) - (18TH CENTURY),ARGYLL,NR 84942 98990,184942.0,698990.0,https://canmore.org.uk/site/364616/,shieling
364617,CREAG AN FHITHICH,SHIELING HUT (POST MEDIEVAL),ARGYLL,NR 84839 98857,184839.0,698857.0,https://canmore.org.uk/site/364617/,shieling
364618,CREAG AN FHITHICH,SHIELING HUT (POST MEDIEVAL)(POSSIBLE),ARGYLL,NR 84805 98813,184805.0,698813.0,https://canmore.org.uk/site/364618/,shieling
364620,CREAG AN FHITHICH,SHIELING HUT(S) (POST MEDIEVAL),ARGYLL,NR 84610 98510,184610.0,698510.0,https://canmore.org.uk/site/364620/,shieling
364628,ACHNASHELLOCH,BURIAL CAIRN (BRONZE AGE),ARGYLL,NR 84679 91830,184679.0,691830.0,https://canmore.org.uk/site/364628/,cairn
372538,BARBRECK SITE 39,CAIRN (PERIOD UNKNOWN),ARGYLL,NN 04460 24107,204460.0,724107.0,https://canmore.org.uk/site/372538/,cairn
372988,KILLIEMORE SITES 19 AND 20,"CLEARANCE CAIRN (PERIOD UNKNOWN), HEARTH (PERIOD UNKNOWN)",ARGYLL,NM 51088 29800,151088.0,729800.0,https://canmore.org.uk/site/372988/,cairn
373044,TORRAN SITE 13,CLEARANCE CAIRN (PERIOD UNKNOWN),ARGYLL,NM 89064 05124,189064.0,705124.0,https://canmore.org.uk/site/373044/,cairn
369465,GLEN STRAE,SHIELING (PERIOD UNKNOWN),ARGYLL,NN 17621 31213,217621.0,731213.0,https://canmore.org.uk/site/369465/,shieling
369466,GLEN STRAE,SHIELING (PERIOD UNKNOWN),ARGYLL,NN 17622 31230,217622.0,731230.0,https://canmore.org.uk/site/369466/,shieling
373051,TORRAN SITE 18,CLEARANCE CAIRN (PERIOD UNKNOWN),ARGYLL,NM 88862 05246,188862.0,705246.0,https://canmore.org.uk/site/373051/,cairn
364641,BAROILE,"FIELD SYSTEM (PREHISTORIC)(POSSIBLE), HUT CIRCLE (PREHISTORIC)",ARGYLL,NR 85374 95839,185374.0,695839.0,https://canmore.org.uk/site/364641/,roundhouse
364659,DUNAMUCK,CLEARANCE CAIRN (PERIOD UNKNOWN),ARGYLL,NR 84469 92539,184469.0,692539.0,https://canmore.org.uk/site/364659/,cairn
364673,BARNLUASGAN,BURIAL CAIRN (PREHISTORIC)(POSSIBLE),ARGYLL,NR 79179 91506,179179.0,691506.0,https://canmore.org.uk/site/364673/,cairn
372936,BLARGHOUR SITES 12 AND 13,SHIELING(S) (PERIOD UNKNOWN),ARGYLL,NN 01613 14178,201613.0,714178.0,https://canmore.org.uk/site/372936/,shieling
373681,"GLENCOE, GLEANN LEAC-NA-MUIDHE","CHARCOAL BURNING PLATFORM(S) (PERIOD UNKNOWN), CLEARANCE CAIRN(S) (PERIOD UNKNOWN), ENCLOSURE (PERIOD UNKNOWN), PALAEOCHANNEL(S) (PERIOD UNKNOWN), PLATFORM(S) (PERIOD UNKNOWN), PLATFORM (PERIOD UNKNOWN), SHIELING HUT(S) (POST MEDIEVAL), STILL HOUSE (PERI",ARGYLL,NN 10950 55128,210950.0,755128.0,https://canmore.org.uk/site/373681/,shieling
365288,"SALLACHAN, CHOIRE NAM MUC","CLEARANCE CAIRN(S) (PERIOD UNKNOWN), ENCLOSURE(S) (PERIOD UNKNOWN), HOUSE (PERIOD UNKNOWN), LAZY BEDS(S) (PERIOD UNKNOWN), WALL (19TH CENTURY)",ARGYLL,NM 97 64,197000.0,764000.0,https://canmore.org.uk/site/365288/,cairn
365338,CRAIG FARM,"BANK (EARTHWORK)(S) (PERIOD UNASSIGNED), CAIRN(S) (MODERN), CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), STRUCTURE(S) (PERIOD UNASSIGNED)(POSSIBLE), TRACK (PERIOD UNASSIGNED)",ARGYLL,NN 17214 28644,217214.0,728644.0,https://canmore.org.uk/site/365338/,cairn
369462,GLEN STRAE - SHIELING,SHIELING (PERIOD UNKNOWN),ARGYLL,NN 17207 31250,217207.0,731250.0,https://canmore.org.uk/site/369462/,shieling
369464,GLEN STRAE,SHIELING (PERIOD UNKNOWN),ARGYLL,NN 17250 31220,217250.0,731220.0,https://canmore.org.uk/site/369464/,shieling
369470,GLEN STRAE,SHIELING (PERIOD UNKNOWN),ARGYLL,NN 17648 31249,217648.0,731249.0,https://canmore.org.uk/site/369470/,shieling
359197,TALATOLL,CLEARANCE CAIRN (PERIOD UNKNOWN),ARGYLL,NR 75000 54686,175000.0,654686.0,https://canmore.org.uk/site/359197/,cairn
359204,TALATOLL,CLEARANCE CAIRN (PERIOD UNKNOWN),ARGYLL,NR 75624 55281,175624.0,655281.0,https://canmore.org.uk/site/359204/,cairn
359224,TALATOLL,"CORN DRYING KILN (PERIOD UNKNOWN), SHIELING HUT (PERIOD UNKNOWN)",ARGYLL,NR 76613 55084,176613.0,655084.0,https://canmore.org.uk/site/359224/,shieling
359233,GARRARON,"BOUNDARY WALL (19TH CENTURY), CLEARANCE CAIRN (19TH CENTURY), LAZY BEDS (19TH CENTURY)",ARGYLL,NM 81532 09581,181532.0,709581.0,https://canmore.org.uk/site/359233/,cairn
359279,UPPER LARGIE,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NR 82828 99756,182828.0,699756.0,https://canmore.org.uk/site/359279/,cairn
359280,UPPER LARGIE,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NR 82752 99805,182752.0,699805.0,https://canmore.org.uk/site/359280/,cairn
369461,GLEN STRAE,CLEARANCE CAIRN (PERIOD UNKNOWN),ARGYLL,NN 16220 30848,216220.0,730848.0,https://canmore.org.uk/site/369461/,cairn
369476,GLEN STRAE,SHIELING (PERIOD UNKNOWN),ARGYLL,NN 17623 31292,217623.0,731292.0,https://canmore.org.uk/site/369476/,shieling
365186,HOMESTON,"BANK (EARTHWORK)(S) (POST MEDIEVAL), FARMSTEAD (POST MEDIEVAL), SHIELING HUT(S) (POST MEDIEVAL)",ARGYLL,NR 67008 16274,167008.0,616274.0,https://canmore.org.uk/site/365186/,shieling
359281,UPPER LARGIE,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NR 82768 99841,182768.0,699841.0,https://canmore.org.uk/site/359281/,cairn
359288,UPPER LARGIE,"CLEARANCE CAIRN (POST MEDIEVAL), PEN (POST MEDIEVAL)",ARGYLL,NM 83526 00671,183526.0,700671.0,https://canmore.org.uk/site/359288/,cairn
350082,COIRE AN LAGAIN,SHIELING HUT(S) (POST MEDIEVAL),ARGYLL,NM 5953 4868,159530.0,748680.0,https://canmore.org.uk/site/350082/,shieling
350084,GLEANN NAN LOMAIREAN,"ENCLOSURE (PERIOD UNASSIGNED), SHIELING HUT(S) (POST MEDIEVAL)",ARGYLL,NM 58995 50606,158995.0,750606.0,https://canmore.org.uk/site/350084/,shieling
350086,ALLT A' MHUILINN,"FIELD SYSTEM (PERIOD UNASSIGNED), RIG AND FURROW (MEDIEVAL) - (POST MEDIEVAL), SHIELING HUT(S) (POST MEDIEVAL)(POSSIBLE)",ARGYLL,NM 58745 50207,158745.0,750207.0,https://canmore.org.uk/site/350086/,shieling
350087,GLEANN NAN IOMAIREAN,"PEN (PERIOD UNASSIGNED), SHIELING HUT (POST MEDIEVAL)",ARGYLL,NM 6095 4997,160950.0,749970.0,https://canmore.org.uk/site/350087/,shieling
346760,DUN BHUGAN,CLEARANCE CAIRN (PERIOD UNASSIGNED),ARGYLL,NN 04474 22022,204474.0,722022.0,https://canmore.org.uk/site/346760/,cairn
357639,GARRARON,"BOUNDARY BANK(S) (PERIOD UNASSIGNED), BOUNDARY WALL (19TH CENTURY), CLEARANCE CAIRN (19TH CENTURY), LAZY BEDS (PERIOD UNASSIGNED)",ARGYLL,NM 81330 09500,181330.0,709500.0,https://canmore.org.uk/site/357639/,cairn
346605,TOM MOR,"DYKE(S) (PERIOD UNASSIGNED), PEN(S) (PERIOD UNASSIGNED), SHIELING(S) (POST MEDIEVAL), TOWNSHIP(S) (PERIOD UNASSIGNED)",ARGYLL,NM 5883 4923,158830.0,749230.0,https://canmore.org.uk/site/346605/,shieling
346716,BOURBLAIGE,"DYKE(S) (PERIOD UNASSIGNED), LAZY BEDS (POST MEDIEVAL), MOUND (PERIOD UNASSIGNED), PEAT CUTTING (PERIOD UNASSIGNED), PIT (PERIOD UNASSIGNED), SHIELING MOUND (POST MEDIEVAL), TRACK (PERIOD UNASSIGNED)",ARGYLL,NM 5403 6240,154030.0,762400.0,https://canmore.org.uk/site/346716/,shieling
346029,"GLENCOE, LAIRIG GARTAIN",CAIRN (PERIOD UNASSIGNED),ARGYLL,NN 18400 52900,218400.0,752900.0,https://canmore.org.uk/site/346029/,cairn
346042,"GLENCOE, GLEN COE",CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),ARGYLL,NN 15000 57100,215000.0,757100.0,https://canmore.org.uk/site/346042/,cairn
359293,UPPER LARGIE,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NM 83532 00781,183532.0,700781.0,https://canmore.org.uk/site/359293/,cairn
359295,UPPER LARGIE,CLEARANCE CAIRN (MEDIEVAL) - (18TH CENTURY),ARGYLL,NM 83384 00608,183384.0,700608.0,https://canmore.org.uk/site/359295/,cairn
359300,ACHA-BHEINN,"ENCLOSURE (POST MEDIEVAL), SHIELING HUT (POST MEDIEVAL)",ARGYLL,NR 85400 98746,185400.0,698746.0,https://canmore.org.uk/site/359300/,shieling
359303,ACHA-BHEINN,BURIAL CAIRN (PERIOD UNKNOWN),ARGYLL,NR 85149 67908,185149.0,667908.0,https://canmore.org.uk/site/359303/,cairn
359306,ACHA-BHEINN,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NR 85435 98209,185435.0,698209.0,https://canmore.org.uk/site/359306/,cairn
359313,ACHA-BHEINN,SHIELING HUT(S) (POST MEDIEVAL),ARGYLL,NR 85371 98693,185371.0,698693.0,https://canmore.org.uk/site/359313/,shieling
359316,LECKUARY,CLEARANCE CAIRN (PERIOD UNKNOWN),ARGYLL,NR 88002 96356,188002.0,696356.0,https://canmore.org.uk/site/359316/,cairn
359318,LECKUARY,CLEARANCE CAIRN (PERIOD UNKNOWN)(POSSIBLE),ARGYLL,NR 88232 96440,188232.0,696440.0,https://canmore.org.uk/site/359318/,cairn
359320,LECKUARY,CLEARANCE CAIRN (PERIOD UNKNOWN),ARGYLL,NR 88318 96288,188318.0,696288.0,https://canmore.org.uk/site/359320/,cairn
357623,OBAN,CAIRN (MODERN),ARGYLL,NN 09903 36685,209903.0,736685.0,https://canmore.org.uk/site/357623/,cairn
359332,ARDCHOUPLE,SHIELING HUT(S) (17TH CENTURY),ARGYLL,NS 03346 79319,203346.0,679319.0,https://canmore.org.uk/site/359332/,shieling
357703,LECKUARY,"BANK (EARTHWORK)(S) (PERIOD UNASSIGNED), CLEARANCE CAIRN(S) (PERIOD UNASSIGNED)(POSSIBLE), TRACK (PERIOD UNASSIGNED)",ARGYLL,NR 88150 96280,188150.0,696280.0,https://canmore.org.uk/site/357703/,cairn
363458,"STRACHUR, CREAG DHUBH",SHIELING(S) (POST MEDIEVAL),ARGYLL,NN 12581 03011,212581.0,703011.0,https://canmore.org.uk/site/363458/,shieling
369547,"CNOC BREACAM WIND FARM, LOCH ROMAIN","ARCHAEOLOGICAL LANDSCAPE (PERIOD UNKNOWN), FARMSTEAD (POST MEDIEVAL), SHEEPFOLD (PERIOD UNKNOWN), SHIELING HUT(S) (PERIOD UNKNOWN)",ARGYLL,NR 81000 53000,181000.0,653000.0,https://canmore.org.uk/site/369547/,shieling
346231,"GLENCOE, GLEANN LEAC NA MUIDHE",SHIELING HUT(S) (POST MEDIEVAL)(POSSIBLE),ARGYLL,NN 10550 54650,210550.0,754650.0,https://canmore.org.uk/site/346231/,shieling
346232,"GLENCOE, GLEANN LEAC NA MUIDHE",SHIELING HUT(S) (POST MEDIEVAL),ARGYLL,NN 10570 54730,210570.0,754730.0,https://canmore.org.uk/site/346232/,shieling
346236,"GLENCOE, GLEANN LEAC NA MUIDHE","SHIELING HUT (POST MEDIEVAL), STRUCTURE (PERIOD UNASSIGNED)",ARGYLL,NN 10730 55050,210730.0,755050.0,https://canmore.org.uk/site/346236/,shieling
346237,"GLENCOE, GLEANN LEAC NA MUIDHE",SHIELING HUT (POST MEDIEVAL),ARGYLL,NN 10880 55010,210880.0,755010.0,https://canmore.org.uk/site/346237/,shieling
333682,GLEN BORRODALE,SHIELING (POST MEDIEVAL),ARGYLL,NM 61527 62378,161527.0,762378.0,https://canmore.org.uk/site/333682/,shieling
333683,GLEN BORRODALE,SHIELING (POST MEDIEVAL),ARGYLL,NM 61532 63324,161532.0,763324.0,https://canmore.org.uk/site/333683/,shieling
333691,LAGA,SHIELING (POST MEDIEVAL),ARGYLL,NM 63054 61148,163054.0,761148.0,https://canmore.org.uk/site/333691/,shieling
333692,LAGA,SHIELING (POST MEDIEVAL),ARGYLL,NM 62118 62521,162118.0,762521.0,https://canmore.org.uk/site/333692/,shieling
333693,LAGA,SHIELING (POST MEDIEVAL),ARGYLL,NM 62143 62526,162143.0,762526.0,https://canmore.org.uk/site/333693/,shieling
333694,LAGA,SHIELING (POST MEDIEVAL),ARGYLL,NM 63238 61645,163238.0,761645.0,https://canmore.org.uk/site/333694/,shieling
333695,LAGA,SHIELING (POST MEDIEVAL),ARGYLL,NM 63204 61163,163204.0,761163.0,https://canmore.org.uk/site/333695/,shieling
333709,LAGA,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NM 63373 61535,163373.0,761535.0,https://canmore.org.uk/site/333709/,cairn
333710,LAGA,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NM 63228 61405,163228.0,761405.0,https://canmore.org.uk/site/333710/,cairn
333711,LAGA,CLEARANCE CAIRN(S) (POST MEDIEVAL),ARGYLL,NM 63545 61233,163545.0,761233.0,https://canmore.org.uk/site/333711/,cairn
346241,"GLENCOE, GLEANN LEAC NA MUIDHE",SHIELING HUT (POST MEDIEVAL)(POSSIBLE),ARGYLL,NN 11210 55380,211210.0,755380.0,https://canmore.org.uk/site/346241/,shieling
346243,"GLENCOE, GLEANN LEAC NA MUIDHE",SHIELING HUT(S) (POST MEDIEVAL),ARGYLL,NN 10900 55200,210900.0,755200.0,https://canmore.org.uk/site/346243/,shieling
346244,"GLENCOE, GLEANN LEAC NA MUIDHE","PLATFORM (PERIOD UNASSIGNED), SHIELING HUT(S) (POST MEDIEVAL)",ARGYLL,NN 10900 55300,210900.0,755300.0,https://canmore.org.uk/site/346244/,shieling
346246,"GLENCOE, GLEANN LEAC NA MUIDHE",SHIELING HUT(S) (POST MEDIEVAL),ARGYLL,NN 11000 55040,211000.0,755040.0,https://canmore.org.uk/site/346246/,shieling
333569,BALLYBRENNAN,SHIELING (POST MEDIEVAL),ARGYLL,NR 68205 12975,168205.0,612975.0,https://canmore.org.uk/site/333569/,shieling
333570,BALLYBRENNAN,SHIELING (POST MEDIEVAL),ARGYLL,NR 68113 12944,168113.0,612944.0,https://canmore.org.uk/site/333570/,shieling
333578,BALLYBRENNAN,SHIELING (POST MEDIEVAL)(POSSIBLE),ARGYLL,NR 68055 12908,168055.0,612908.0,https://canmore.org.uk/site/333578/,shieling
333579,BALLYBRENNAN,SHIELING (POST MEDIEVAL),ARGYLL,NR 68178 13048,168178.0,613048.0,https://canmore.org.uk/site/333579/,shieling
333580,BALLYBRENNAN,SHIELING (POST MEDIEVAL),ARGYLL,NR 68155 13059,168155.0,613059.0,https://canmore.org.uk/site/333580/,shieling
333581,BALLYBRENNAN,SHIELING (POST MEDIEVAL),ARGYLL,NR 68207 13068,168207.0,613068.0,https://canmore.org.uk/site/333581/,shieling
333583,BALLYBRENNAN,SHIELING(S) (POST MEDIEVAL),ARGYLL,NR 67966 12751,167966.0,612751.0,https://canmore.org.uk/site/333583/,shieling
333584,BALLYBRENNAN,"CAIRN (PERIOD UNASSIGNED)(POSSIBLE), SHIELING (POST MEDIEVAL)(POSSIBLE)",ARGYLL,NR 67992 12559,167992.0,612559.0,https://canmore.org.uk/site/333584/,shieling
333585,BALLYBRENNAN,SHIELING (POST MEDIEVAL),ARGYLL,NR 68003 12565,168003.0,612565.0,https://canmore.org.uk/site/333585/,shieling
380655,LOCHALINE,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NM 67656 45435,167656.0,745435.0,https://canmore.org.uk/site/380655/,cairn
380656,LOCHALINE,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NM 67784 45526,167784.0,745526.0,https://canmore.org.uk/site/380656/,cairn
380658,LOCHALINE,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NM 67807 45443,167807.0,745443.0,https://canmore.org.uk/site/380658/,cairn
388702,KINTRAW,"CLEARANCE CAIRN(S) (POST MEDIEVAL), PEN (POST MEDIEVAL), QUARRY (POST MEDIEVAL), STRUCTURE(S) (POST MEDIEVAL)",ARGYLL,NM 84058 04033,184058.0,704033.0,https://canmore.org.uk/site/388702/,cairn
380660,LOCHALINE,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NM 67831 45438,167831.0,745438.0,https://canmore.org.uk/site/380660/,cairn
379762,CAISTEAL NAN COIN DUIBH,"CORN DRYING KILN (POST MEDIEVAL)(POSSIBLE), MOUND (POST MEDIEVAL), RIG AND FURROW (POST MEDIEVAL), SHIELING HUT(S) (POST MEDIEVAL)",ARGYLL,NM 80143 07866,180143.0,707866.0,https://canmore.org.uk/site/379762/,shieling
380360,GLEN BORRODALE,SHIELING (POST MEDIEVAL),ARGYLL,NM 61284 61550,161284.0,761550.0,https://canmore.org.uk/site/380360/,shieling
387895,KILDONAN POINT,CAIRN (PERIOD UNKNOWN)(POSSIBLE),ARGYLL,NR 7804 2720,178040.0,627200.0,https://canmore.org.uk/site/387895/,cairn
380650,LOCHALINE,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NM 67711 45485,167711.0,745485.0,https://canmore.org.uk/site/380650/,cairn
380651,LOCHALINE,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NM 67704 45465,167704.0,745465.0,https://canmore.org.uk/site/380651/,cairn
380657,LOCHALINE,CLEARANCE CAIRN (POST MEDIEVAL),ARGYLL,NM 67807 45443,167807.0,745443.0,https://canmore.org.uk/site/380657/,cairn
380855,LAGA,CLEARANCE CAIRN(S) (POST MEDIEVAL),ARGYLL,NM 63185 61243,163185.0,761243.0,https://canmore.org.uk/site/380855/,cairn
379764,CAISTEAL NAN COIN DUIBH,SHIELING HUT (POST MEDIEVAL),ARGYLL,NM 79861 07658,179861.0,707658.0,https://canmore.org.uk/site/379764/,shieling
388706,GLEN NEIL,"PEN (POST MEDIEVAL), SHIELING(S) (POST MEDIEVAL), STRUCTURE (POST MEDIEVAL), WALL (POST MEDIEVAL)",ARGYLL,NS 05634 73835,205634.0,673835.0,https://canmore.org.uk/site/388706/,shieling
388640,LOCHAN TAYNISH,"ENCLOSURE (PERIOD UNKNOWN)(POSSIBLE), ROUNDHOUSE (LATER PREHISTORIC)(POSSIBLE)",ARGYLL,NR 74014 85228,174014.0,685228.0,https://canmore.org.uk/site/388640/,roundhouse
380355,GLEN BORRODALE,SHIELING (POST MEDIEVAL),ARGYLL,NM 61532 62334,161532.0,762334.0,https://canmore.org.uk/site/380355/,shieling
43493,"WATERHEAD, THE KING'S CAIRN",CHAMBERED CAIRN (NEOLITHIC),KIRKCUDBRIGHTSHIRE,NS 5542 0114,255420.0,601140.0,https://canmore.org.uk/site/43493/,cairn
43496,BROWNHILL RIG,HUT CIRCLE(S) (PREHISTORIC)(POSSIBLE),KIRKCUDBRIGHTSHIRE,NS 553 019,255300.0,601900.0,https://canmore.org.uk/site/43496/,roundhouse
43497,BROWNHILL BURN,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NS 5521 0089,255210.0,600890.0,https://canmore.org.uk/site/43497/,cairn
43499,BROWNHILL BURN,CAIRN (PERIOD UNASSIGNED),KIRKCUDBRIGHTSHIRE,NS 550 008,255000.0,600800.0,https://canmore.org.uk/site/43499/,cairn
61599,MID GLENIRON,"CAIRNFIELD (PREHISTORIC), FIELD SYSTEM (PREHISTORIC), HUT CIRCLE(S) (PREHISTORIC)",WIGTOWNSHIRE,NX 19404 61799,219404.0,561799.0,https://canmore.org.uk/site/61599/,roundhouse
61600,MAINS OF LARG 1,CAIRN (BRONZE AGE),WIGTOWNSHIRE,NX 16347 64935,216347.0,564935.0,https://canmore.org.uk/site/61600/,cairn
61601,CAMRIE FELL,CAIRN (LATER PREHISTORIC),WIGTOWNSHIRE,NX 19737 60611,219737.0,560611.0,https://canmore.org.uk/site/61601/,cairn
61602,GLENWHAN MOOR,CAIRN (LATER PREHISTORIC)(POSSIBLE),WIGTOWNSHIRE,NX 1549 6030,215490.0,560300.0,https://canmore.org.uk/site/61602/,cairn
61603,GLENWHAN MOOR,CAIRNFIELD (LATER PREHISTORIC),WIGTOWNSHIRE,NX 1574 6051,215740.0,560510.0,https://canmore.org.uk/site/61603/,cairn
61604,CRAIG FELL 1,"CAIRN (BRONZE AGE), CAIRNFIELD (PREHISTORIC), FIELD BOUNDARY(S) (PREHISTORIC)",WIGTOWNSHIRE,NX 17330 60330,217330.0,560330.0,https://canmore.org.uk/site/61604/,cairn
61605,CAMRIE FELL,"FIELD BOUNDARY (POST MEDIEVAL), SHIELING HUT(S) (POST MEDIEVAL)",WIGTOWNSHIRE,NX 1910 6030,219100.0,560300.0,https://canmore.org.uk/site/61605/,shieling
61608,MID GLENIRON,"CHAMBERED CAIRN (NEOLITHIC), CINERARY URN(S) (POTTERY)(PREHISTORIC), FOOD VESSEL (POTTERY)(BRONZE AGE)",WIGTOWNSHIRE,NX 18779 60940,218779.0,560940.0,https://canmore.org.uk/site/61608/,cairn
61609,CRAIG FELL 2,CAIRN (BRONZE AGE),WIGTOWNSHIRE,NX 17290 60390,217290.0,560390.0,https://canmore.org.uk/site/61609/,cairn
61610,CAMRIE FELL,"BURIAL CAIRN (LATER PREHISTORIC), CLEARANCE CAIRN (POST MEDIEVAL)",WIGTOWNSHIRE,NX 19772 60918,219772.0,560918.0,https://canmore.org.uk/site/61610/,cairn
61612,HARDCROFT,HUT CIRCLE (PREHISTORIC),WIGTOWNSHIRE,NX 18717 64550,218717.0,564550.0,https://canmore.org.uk/site/61612/,roundhouse
61613,FAULDINCHIE,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), KILN (PERIOD UNASSIGNED)",WIGTOWNSHIRE,NX 19100 64800,219100.0,564800.0,https://canmore.org.uk/site/61613/,cairn
61614,CAMRIE,HUT CIRCLE (PREHISTORIC)(POSSIBLE),WIGTOWNSHIRE,NX 19506 60899,219506.0,560899.0,https://canmore.org.uk/site/61614/,roundhouse
62200,CRAIGNARGET,CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 2636 5166,226360.0,551660.0,https://canmore.org.uk/site/62200/,cairn
62201,GREEN HOUSE BRIDGE,"BURIAL CAIRN (PERIOD UNASSIGNED), CAIRN (PERIOD UNASSIGNED), ENCLOSURE (PERIOD UNASSIGNED)",WIGTOWNSHIRE,NX 2648 5105,226480.0,551050.0,https://canmore.org.uk/site/62201/,cairn
62202,"CAIRN BUY, GARHEUGH","BURIAL CAIRN (PERIOD UNASSIGNED), CAIRN (PERIOD UNASSIGNED)",WIGTOWNSHIRE,NX 2683 5094,226830.0,550940.0,https://canmore.org.uk/site/62202/,cairn
62204,THRONE OF GARGRIE,MARKER CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 2841 5282,228410.0,552820.0,https://canmore.org.uk/site/62204/,cairn
62205,LANG RIGGS,CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 2999 5119,229990.0,551190.0,https://canmore.org.uk/site/62205/,cairn
62206,DRUMBLAIR,CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 2892 5030,228920.0,550300.0,https://canmore.org.uk/site/62206/,cairn
62207,HIGH GILLESPIE,CHAMBERED CAIRN (NEOLITHIC),WIGTOWNSHIRE,NX 2552 5245,225520.0,552450.0,https://canmore.org.uk/site/62207/,cairn
62210,"CULROY, WHITE CAIRN",CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 2525 5434,225250.0,554340.0,https://canmore.org.uk/site/62210/,cairn
62215,GARHEUGH,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), FIELD BOUNDARY(S) (PERIOD UNASSIGNED)",WIGTOWNSHIRE,NX 264 507,226400.0,550700.0,https://canmore.org.uk/site/62215/,cairn
62216,GARHEUGH,"CAIRNFIELD (PERIOD UNASSIGNED), CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), PEN (PERIOD UNASSIGNED)",WIGTOWNSHIRE,NX 2633 5113,226330.0,551130.0,https://canmore.org.uk/site/62216/,cairn
62220,CULROY,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 2559 5470,225590.0,554700.0,https://canmore.org.uk/site/62220/,cairn
62221,CULROY,CLEARANCE CAIRN(S) (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 258 542,225800.0,554200.0,https://canmore.org.uk/site/62221/,cairn
62223,CULROY,CAIRN (PERIOD UNASSIGNED)(POSSIBLE),WIGTOWNSHIRE,NX 257 543,225700.0,554300.0,https://canmore.org.uk/site/62223/,cairn
62227,BRAE MOOR,CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 2959 5041,229590.0,550410.0,https://canmore.org.uk/site/62227/,cairn
62228,HIGH MOOR,"CLEARANCE CAIRN(S) (PERIOD UNASSIGNED), HUT CIRCLE (PREHISTORIC)",WIGTOWNSHIRE,NX 2948 5024,229480.0,550240.0,https://canmore.org.uk/site/62228/,roundhouse
62229,WHITE LOCH,"ENCLOSURE (PERIOD UNASSIGNED), ROUNDHOUSE (PREHISTORIC)",WIGTOWNSHIRE,NX 27387 54789,227387.0,554789.0,https://canmore.org.uk/site/62229/,roundhouse
62231,CULROY,CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 2516 5383,225160.0,553830.0,https://canmore.org.uk/site/62231/,cairn
62234,DRUMWHIRN,CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 2869 5460,228690.0,554600.0,https://canmore.org.uk/site/62234/,cairn
62237,CRAIGNARGET HILL,CLEARANCE CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 2612 5270,226120.0,552700.0,https://canmore.org.uk/site/62237/,cairn
62240,CHALLOCHMUNN,CLEARANCE CAIRN (PERIOD UNASSIGNED),WIGTOWNSHIRE,NX 2287 5334,222870.0,553340.0,https://canmore.org.uk/site/62240/,cairn
